FECHA_CORTE,DEPARTAMENTO,MUNICIPIO,GENERO,EDAD,ESTADO_FORMACION,CONVOCATORIA,NIVE_EDUCATIVO,ESTADOS,META_BENEFICIARIOS,INVERSION,FECHA_VIGENCIA
2020-01-20,BOGOTA,"BOGOTA, D.C.",FEMENINO,25,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",FEMENINO,25,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",FEMENINO,25,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",FEMENINO,25,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",FEMENINO,25,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",FEMENINO,25,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",FEMENINO,25,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",FEMENINO,25,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",FEMENINO,25,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",FEMENINO,25,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",FEMENINO,25,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",FEMENINO,25,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",FEMENINO,25,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",FEMENINO,25,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",FEMENINO,25,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,FEMENINO,32,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,FEMENINO,32,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,FEMENINO,32,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,FEMENINO,32,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,FEMENINO,32,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,FEMENINO,32,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,FEMENINO,32,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,FEMENINO,32,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,FEMENINO,32,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,FEMENINO,32,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOLIVAR,CARTAGENA,FEMENINO,50,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,CALDAS,MANIZALES,MASCULINO,36,ASPIRANTE,2,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,CALDAS,MANIZALES,MASCULINO,36,ASPIRANTE,2,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,CALDAS,MANIZALES,MASCULINO,36,ASPIRANTE,2,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,INTERNACIONAL,INTERNACIONAL,MASCULINO,0,ASPIRANTE,1,SUPERIOR PREGRADO,ASPIRANTE,,,2019-12-31
2020-01-20,INTERNACIONAL,INTERNACIONAL,MASCULINO,0,ASPIRANTE,1,SUPERIOR PREGRADO,ASPIRANTE,,,2019-12-31
2020-01-20,INTERNACIONAL,INTERNACIONAL,MASCULINO,0,ASPIRANTE,1,SUPERIOR PREGRADO,ASPIRANTE,,,2019-12-31
2020-01-20,INTERNACIONAL,INTERNACIONAL,MASCULINO,0,ASPIRANTE,1,SUPERIOR PREGRADO,ASPIRANTE,,,2019-12-31
2020-01-20,CORDOBA,MONTERIA,MASCULINO,32,ASPIRANTE,2,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,65,ASPIRANTE,3,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,65,ASPIRANTE,3,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,65,ASPIRANTE,3,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,VICHADA,PUERTO CARREÑO,MASCULINO,29,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,CUNDINAMARCA,AGUA DE DIOS,MASCULINO,61,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",FEMENINO,36,ASPIRANTE,2,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",FEMENINO,36,ASPIRANTE,2,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",FEMENINO,36,ASPIRANTE,2,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",FEMENINO,36,ASPIRANTE,2,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",FEMENINO,36,ASPIRANTE,2,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",FEMENINO,36,ASPIRANTE,2,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",FEMENINO,36,ASPIRANTE,2,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",FEMENINO,36,ASPIRANTE,2,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",FEMENINO,36,ASPIRANTE,2,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",FEMENINO,36,ASPIRANTE,2,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",FEMENINO,36,ASPIRANTE,2,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",FEMENINO,36,ASPIRANTE,2,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",FEMENINO,36,ASPIRANTE,2,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",FEMENINO,36,ASPIRANTE,2,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",FEMENINO,36,ASPIRANTE,2,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",FEMENINO,36,ASPIRANTE,2,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",FEMENINO,36,ASPIRANTE,2,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",FEMENINO,36,ASPIRANTE,2,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",FEMENINO,36,ASPIRANTE,2,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",FEMENINO,36,ASPIRANTE,2,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",FEMENINO,36,ASPIRANTE,2,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",FEMENINO,36,ASPIRANTE,2,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",FEMENINO,36,ASPIRANTE,2,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",FEMENINO,36,ASPIRANTE,2,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",FEMENINO,36,ASPIRANTE,2,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",FEMENINO,36,ASPIRANTE,2,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",FEMENINO,36,ASPIRANTE,2,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",FEMENINO,36,ASPIRANTE,2,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",FEMENINO,36,ASPIRANTE,2,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",FEMENINO,36,ASPIRANTE,2,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",FEMENINO,36,ASPIRANTE,2,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",FEMENINO,36,ASPIRANTE,2,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",FEMENINO,36,ASPIRANTE,2,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",FEMENINO,36,ASPIRANTE,2,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",FEMENINO,36,ASPIRANTE,2,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",FEMENINO,36,ASPIRANTE,2,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",FEMENINO,36,ASPIRANTE,2,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",FEMENINO,36,ASPIRANTE,2,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",FEMENINO,36,ASPIRANTE,2,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",FEMENINO,36,ASPIRANTE,2,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",FEMENINO,36,ASPIRANTE,2,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",FEMENINO,36,ASPIRANTE,2,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",FEMENINO,36,ASPIRANTE,2,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",FEMENINO,36,ASPIRANTE,2,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",FEMENINO,36,ASPIRANTE,2,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",FEMENINO,36,ASPIRANTE,2,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOYACA,TUNJA,MASCULINO,22,ASPIRANTE,2,MEDIA,ASPIRANTE,,,2020-12-31
2020-01-20,BOYACA,TUNJA,MASCULINO,22,ASPIRANTE,2,MEDIA,ASPIRANTE,,,2020-12-31
2020-01-20,BOYACA,TUNJA,MASCULINO,22,ASPIRANTE,2,MEDIA,ASPIRANTE,,,2020-12-31
2020-01-20,BOYACA,TUNJA,MASCULINO,22,ASPIRANTE,2,MEDIA,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,NO REGISTRA,29,GRADUADO,3,SUPERIOR PREGRADO,BENEFICIARIO,1713,4029641,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,NO REGISTRA,29,GRADUADO,3,SUPERIOR PREGRADO,BENEFICIARIO,1713,4029641,2020-12-31
2020-01-20,CESAR,VALLEDUPAR,MASCULINO,41,ASPIRANTE,2,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,NORTE DE SANTANDER,CUCUTA,MASCULINO,35,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,26,GRADUADO,2,SUPERIOR POSGRADO,BENEFIARIO,1713,4029641,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,26,GRADUADO,2,SUPERIOR POSGRADO,BENEFIARIO,1713,4029641,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,26,GRADUADO,2,SUPERIOR POSGRADO,BENEFIARIO,1713,4029641,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,26,GRADUADO,2,SUPERIOR POSGRADO,BENEFIARIO,1713,4029641,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,26,GRADUADO,2,SUPERIOR POSGRADO,BENEFIARIO,1713,4029641,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,26,GRADUADO,2,SUPERIOR POSGRADO,BENEFIARIO,1713,4029641,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,26,GRADUADO,2,SUPERIOR POSGRADO,BENEFIARIO,1713,4029641,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,26,GRADUADO,2,SUPERIOR POSGRADO,BENEFIARIO,1713,4029641,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,26,GRADUADO,2,SUPERIOR POSGRADO,BENEFIARIO,1713,4029641,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,26,GRADUADO,2,SUPERIOR POSGRADO,BENEFIARIO,1713,4029641,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",FEMENINO,21,ASPIRANTE,2,MEDIA,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",FEMENINO,21,ASPIRANTE,2,MEDIA,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",FEMENINO,21,ASPIRANTE,2,MEDIA,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",FEMENINO,21,ASPIRANTE,2,MEDIA,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",FEMENINO,21,ASPIRANTE,2,MEDIA,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",FEMENINO,21,ASPIRANTE,2,MEDIA,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",FEMENINO,21,ASPIRANTE,2,MEDIA,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",FEMENINO,21,ASPIRANTE,2,MEDIA,ASPIRANTE,,,2020-12-31
2020-01-20,BOYACA,TUNJA,MASCULINO,41,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOYACA,TUNJA,MASCULINO,41,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOYACA,TUNJA,MASCULINO,41,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,SUCRE,SINCELEJO,MASCULINO,28,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,SUCRE,SINCELEJO,MASCULINO,28,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,MASCULINO,33,ASPIRANTE,3,MEDIA,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,MASCULINO,33,ASPIRANTE,3,MEDIA,ASPIRANTE,,,2020-12-31
2020-01-20,NORTE DE SANTANDER,CUCUTA,FEMENINO,24,ASPIRANTE,3,MEDIA,ASPIRANTE,,,2020-12-31
2020-01-20,NORTE DE SANTANDER,CUCUTA,FEMENINO,24,ASPIRANTE,3,MEDIA,ASPIRANTE,,,2020-12-31
2020-01-20,CUNDINAMARCA,AGUA DE DIOS,NO REGISTRA,45,GRADUADO,3,SUPERIOR PREGRADO,BENEFICIARIO,1713,4029641,2020-12-31
2020-01-20,TOLIMA,IBAGUE,MASCULINO,49,ASPIRANTE,3,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,LA GUAJIRA,RIOHACHA,MASCULINO,51,ASPIRANTE,2,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,CALDAS,MANIZALES,MASCULINO,25,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,CALDAS,MANIZALES,MASCULINO,25,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,CALDAS,MANIZALES,MASCULINO,25,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,CALDAS,MANIZALES,MASCULINO,25,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,CALDAS,MANIZALES,MASCULINO,25,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,VALLE DEL CAUCA,CALI,MASCULINO,46,ASPIRANTE,2,NO REGISTRA,ASPIRANTE,,,2020-12-31
2020-01-20,BOYACA,TUNJA,MASCULINO,28,ASPIRANTE,3,MEDIA,ASPIRANTE,,,2020-12-31
2020-01-20,SANTANDER,BUCARAMANGA,FEMENINO,27,ASPIRANTE,3,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,27,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,27,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,27,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,27,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,27,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,27,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,27,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,27,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,27,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,27,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,27,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,27,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,27,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,27,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,27,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,27,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,27,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,27,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,27,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,27,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,27,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,27,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,27,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,27,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,27,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,27,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,27,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,27,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,27,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,27,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,27,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,27,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,27,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,27,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,27,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,27,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,27,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,27,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,27,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,27,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,27,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,27,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,27,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,27,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,27,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,27,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,27,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,27,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
